GENUS,SPEC,DATE,SEX,LAT_O,LONG_O,ERROR_O,LAT_HR,LONG_HR,ERROR_HR
LASIURUS,CINEREUS,7/10/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/10/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/10/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/10/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/10/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/10/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/10/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/10/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/10/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/15/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/15/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/15/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/15/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/15/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/15/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/15/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/15/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/15/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/22/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/29/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/29/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,7/29/1960,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,8/9/1961,F,35.083889,-106.618611,1,35.080502,-106.616999,1
LASIURUS,CINEREUS,8/25/1961,U,35.083889,-106.618611,1,35.081316,-106.622291,1
LASIURUS,CINEREUS,9/1/1959,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,9/3/1959,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,9/3/1959,F,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,9/7/1959,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,9/7/1959,M,35.167778,-106.365,1,35.167778,-106.365,1
LASIURUS,CINEREUS,6/8/1961,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/8/1961,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/8/1961,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1961,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1975,M,33.397222,-108.592222,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/9/1975,M,33.397222,-108.592222,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/10/1961,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/10/1961,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/10/1961,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/10/1961,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/10/1961,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/18/1965,M,33.316667,-108.8825,1,33.34255,-108.855445,1
LASIURUS,CINEREUS,6/21/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/21/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/21/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/21/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/21/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/21/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/21/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/21/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/21/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/22/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/22/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/22/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/22/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/22/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/22/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/23/1960,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/23/1960,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/23/1960,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,6/28/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/29/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/29/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/30/1963,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/30/1963,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,6/30/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/30/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/30/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/30/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/30/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/30/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/30/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,6/30/1967,M,33.409722,-108.571667,1,33.401505,-108.580727,1
LASIURUS,CINEREUS,7/6/1962,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,7/6/1962,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,7/6/1962,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,7/6/1962,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,7/7/1962,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,7/19/1962,M,33.409722,-108.571667,1,33.374473,-108.631572,1
LASIURUS,CINEREUS,7/23/1959,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,7/25/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,7/25/1960,M,33.409722,-108.571667,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,8/31/1975,M,33.397222,-108.592222,1,33.384012,-108.621563,1
LASIURUS,CINEREUS,4/26/1969,F,32.085,-104.833056,1,32.085,-104.833056,1
LASIURUS,CINEREUS,8/26/1994,M,32.15,-104.691667,1,32.15,-104.691667,1
LASIURUS,CINEREUS,8/28/1994,F,32.15,-104.691667,1,32.15,-104.691667,1
LASIURUS,CINEREUS,6/11/1981,M,31.645,-108.755278,1,31.645,-108.755278,1
LASIURUS,CINEREUS,6/11/1981,M,31.645,-108.755278,1,31.645,-108.755278,1
LASIURUS,CINEREUS,6/11/1981,M,31.645,-108.755278,1,31.645,-108.755278,1
LASIURUS,CINEREUS,6/11/1981,M,31.645,-108.755278,1,31.645,-108.755278,1
LASIURUS,CINEREUS,6/21/1962,M,31.416944,-108.929167,1,31.428979,-108.958603,1
LASIURUS,CINEREUS,6/21/1962,M,31.416944,-108.929167,1,31.428979,-108.958603,1
LASIURUS,CINEREUS,8/17/1964,F,31.591944,-108.724444,1,31.591944,-108.724444,1
LASIURUS,CINEREUS,9/24/1966,M,31.591944,-108.724444,1,31.591944,-108.724444,1
LASIURUS,CINEREUS,9/24/1966,M,31.591944,-108.724444,1,31.591944,-108.724444,1
LASIURUS,CINEREUS,5/26/1962,M,32.113056,-103.193056,1,32.113056,-103.193056,1
LASIURUS,CINEREUS,5/16/1994,F,33.685556,-105.665556,1,33.685556,-105.665556,1
LASIURUS,CINEREUS,6/5/1986,M,35.888056,-106.306389,1,35.888056,-106.306389,1
LASIURUS,CINEREUS,5/25/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,F,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,F,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,F,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,5/25/1968,F,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,6/5/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,6/5/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,6/5/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,6/5/1968,M,32.763056,-105.728333,1,32.763056,-105.728333,1
LASIURUS,CINEREUS,8/16/1994,M,32.7925,-105.56,1,32.7925,-105.56,1
LASIURUS,CINEREUS,7/9/1971,U,36.386803,-106.04121,1,36.386803,-106.04121,1
LASIURUS,CINEREUS,7/9/1971,U,36.386803,-106.04121,1,36.386803,-106.04121,1
LASIURUS,CINEREUS,7/9/1971,U,36.386803,-106.04121,1,36.386803,-106.04121,1
LASIURUS,CINEREUS,7/9/1971,U,36.386803,-106.04121,1,36.386803,-106.04121,1
LASIURUS,CINEREUS,7/9/1971,U,36.386803,-106.04121,1,36.386803,-106.04121,1
LASIURUS,CINEREUS,6/22/2028,M,36.402927,-106.188236,1,36.402609,-106.197151,1
LASIURUS,CINEREUS,6/24/2028,M,36.402927,-106.188236,1,36.402609,-106.197151,1
LASIURUS,CINEREUS,7/18/1960,M,36.901944,-107.589444,1,36.901944,-107.589444,1
LASIURUS,CINEREUS,7/19/1960,M,36.901944,-107.589444,1,36.901944,-107.589444,1
LASIURUS,CINEREUS,5/17/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,5/17/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,5/17/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,5/17/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,5/17/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,5/17/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,5/17/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/4/1967,F,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/4/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/4/1967,F,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/4/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/4/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/4/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/4/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/4/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/14/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/14/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/14/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/14/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/14/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/14/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/21/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/21/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/21/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/23/1972,M,35.8175,-106.624722,1,35.84101,-106.558908,1
LASIURUS,CINEREUS,7/3/1964,M,35.814722,-106.524167,1,35.814722,-106.524167,1
LASIURUS,CINEREUS,7/3/1964,M,35.814722,-106.524167,1,35.814722,-106.524167,1
LASIURUS,CINEREUS,7/3/1964,M,35.814722,-106.524167,1,35.814722,-106.524167,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1962,M,35.996944,-106.806111,1,35.996944,-106.806111,1
LASIURUS,CINEREUS,7/10/1967,M,35.996667,-106.825833,1,35.996667,-106.825833,1
LASIURUS,CINEREUS,7/11/1967,M,35.996667,-106.825833,1,35.996667,-106.825833,1
LASIURUS,CINEREUS,7/13/1966,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,7/14/1966,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,7/15/1966,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,7/15/1966,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,7/15/1998,M,35.8175,-106.624722,1,35.828043,-106.593114,1
LASIURUS,CINEREUS,7/18/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,7/18/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,7/19/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,7/19/1967,M,35.8175,-106.624722,1,35.8175,-106.624722,1
LASIURUS,CINEREUS,6/15/1969,M,35.768611,-106.691667,1,35.768611,-106.691667,1
LASIURUS,CINEREUS,7/11/1985,U,35.801944,-106.523056,1,35.801944,-106.523056,1
LASIURUS,CINEREUS,8/29/1960,F,35.761667,-105.931944,1,35.761667,-105.931944,1
LASIURUS,CINEREUS,7/15/1975,M,33.575278,-107.403889,1,33.562999,-107.388941,1
LASIURUS,CINEREUS,7/15/1975,M,33.575278,-107.403889,1,33.562999,-107.388941,1
LASIURUS,CINEREUS,7/15/1975,M,33.575278,-107.403889,1,33.562999,-107.388941,1
LASIURUS,CINEREUS,7/15/1975,M,33.575278,-107.403889,1,33.562999,-107.388941,1
LASIURUS,CINEREUS,7/16/1975,M,33.575278,-107.403889,1,33.562999,-107.388941,1
LASIURUS,CINEREUS,7/21/1967,M,36.155556,-105.55,1,36.155556,-105.55,1
LASIURUS,CINEREUS,7/21/1967,M,36.155556,-105.55,1,36.155556,-105.55,1
LASIURUS,CINEREUS,7/21/1967,M,36.155556,-105.55,1,36.155556,-105.55,1
LASIURUS,CINEREUS,7/21/1967,M,36.155556,-105.55,1,36.155556,-105.55,1
LASIURUS,CINEREUS,7/21/1967,M,36.155556,-105.55,1,36.155556,-105.55,1
LASIURUS,CINEREUS,9/23/1963,F,34.520278,-106.240556,1,34.520278,-106.240556,1
LASIURUS,CINEREUS,4/11/1960,F,34.955,-107.184167,1,34.955,-107.184167,1
LASIURUS,CINEREUS,5/6/1994,M,33.517222,-108.795278,0.5,33.517222,-108.795278,0.5
LASIURUS,CINEREUS,7/11/1960,M,35.285556,-107.636389,0.5,35.285556,-107.636389,0.5
LASIURUS,CINEREUS,4/26/1969,M,32.065833,-104.820833,0.5,32.065833,-104.820833,0.5
LASIURUS,CINEREUS,5/3/1975,F,32.175556,-104.376111,0.5,32.175556,-104.376111,0.5
LASIURUS,CINEREUS,9/18/1893,M,33.010556,-108.471667,0.5,33.010556,-108.471667,0.5
LASIURUS,CINEREUS,9/18/1893,F,33.010556,-108.471667,0.5,33.010556,-108.471667,0.5
LASIURUS,CINEREUS,5/25/1981,M,31.556111,-108.716111,0.5,31.556111,-108.716111,0.5
LASIURUS,CINEREUS,5/25/1981,F,31.556111,-108.716111,0.5,31.556111,-108.716111,0.5
LASIURUS,CINEREUS,5/25/1981,F,31.556111,-108.716111,0.5,31.556111,-108.716111,0.5
LASIURUS,CINEREUS,5/26/1981,M,31.556111,-108.716111,0.5,31.556111,-108.716111,0.5
LASIURUS,CINEREUS,5/26/1981,M,31.556111,-108.716111,0.5,31.556111,-108.716111,0.5
LASIURUS,CINEREUS,6/14/1995,M,33.906667,-107.156667,0.5,33.906667,-107.156667,0.5
LASIURUS,CINEREUS,6/14/1995,M,33.906667,-107.156667,0.5,33.906667,-107.156667,0.5
LASIURUS,CINEREUS,7/15/1960,M,36.966944,-107.441667,,36.986637,-107.441284,1
LASIURUS,CINEREUS,1/16/1969,U,40.7,-73.8,50,40.60126,-73.744621,1.5
LASIURUS,CINEREUS,12/2/1980,F,40.7,-73.8,50,40.618162,-73.826671,1
LASIURUS,CINEREUS,8/24/1964,F,40.866667,-72.8,50,40.872406,-73.41135,3
LASIURUS,CINEREUS,9/28/1986,F,40.866667,-72.8,50,41.202398,-72.119026,1
LASIURUS,CINEREUS,8/16/1964,U,40.816667,-73.066667,10,40.948169,-72.674236,2.5
LASIURUS,CINEREUS,8/9/1964,U,42.5675,-79.113056,3,42.566511,-79.113083,1
LASIURUS,CINEREUS,8/16/1971,F,43.246389,-78.193889,3,43.239431,-78.261396,2.5
LASIURUS,CINEREUS,12/1/1935,F,44.423611,-75.794444,3,44.423611,-75.794444,2
LASIURUS,CINEREUS,8/23/2026,F,42.440556,-76.496944,3,42.429653,-76.526473,1
LASIURUS,CINEREUS,10/4/1950,F,42.440556,-76.496944,3,42.426491,-76.497654,1
LASIURUS,CINEREUS,6/19/1885,M,40.81,-73.5025,1,43.563542,-75.373466,1
LASIURUS,CINEREUS,8/1/1883,M,40.81,-73.5025,1,43.563542,-75.373466,1
LASIURUS,CINEREUS,8/1/1883,M,40.81,-73.5025,1,43.563542,-75.373466,1
LASIURUS,CINEREUS,8/1/1883,M,40.81,-73.5025,1,43.563542,-75.373466,1
LASIURUS,CINEREUS,8/6/1883,M,40.81,-73.5025,1,43.563542,-75.373466,1
LASIURUS,CINEREUS,7/30/1961,F,42.312055,-76.495574,1,42.312055,-76.495574,1
LASIURUS,CINEREUS,4/8/1893,F,36.066667,-76.966667,50,36.066667,-76.966667,50
LASIURUS,CINEREUS,2/1/1977,F,34.066667,-78.266667,50,34.066667,-78.266667,50
LASIURUS,CINEREUS,2/17/1977,M,35.966667,-77.966667,50,35.966667,-77.966667,50
LASIURUS,CINEREUS,3/31/1958,M,34.25,-77.866667,50,34.25,-77.866667,50
LASIURUS,CINEREUS,5/30/2005,F,35.783333,-78.633333,50,35.783333,-78.633333,50
LASIURUS,CINEREUS,5/3/1992,F,35.1925,-83.642222,11,35.172896,-83.611499,1
LASIURUS,CINEREUS,1/31/1963,F,34.408611,-79.046944,3,34.366994,-79.042159,2
LASIURUS,CINEREUS,2/16/1994,F,35.771944,-78.638889,3,35.782501,-78.639999,1
LASIURUS,CINEREUS,4/7/1967,M,35.771944,-78.638889,3,35.771944,-78.638889,5
LASIURUS,CINEREUS,4/12/1965,M,35.771944,-78.638889,3,35.727779,-78.677254,1
LASIURUS,CINEREUS,4/4/1983,F,34.466111,-78.324722,1,34.462097,-78.359749,1
LASIURUS,CINEREUS,4/5/1983,F,34.466111,-78.324722,1,34.462097,-78.359749,1
LASIURUS,CINEREUS,9/30/1993,F,34.878889,-76.901667,1,34.878889,-76.901667,1
LASIURUS,CINEREUS,4/19/1965,U,35.306667,-77.788333,1,35.374636,-77.788226,1
LASIURUS,CINEREUS,2/28/1980,U,34.225556,-77.945,1,34.225556,-77.945,3
LASIURUS,CINEREUS,1/31/1963,M,34.465833,-79.009444,1,34.465833,-79.009444,1
LASIURUS,CINEREUS,3/4/1963,M,34.408611,-79.046944,1,34.408611,-79.046944,1
LASIURUS,CINEREUS,3/5/1934,U,34.465833,-79.009444,1,34.465833,-79.009444,1
LASIURUS,CINEREUS,3/4/1963,M,34.408611,-79.046944,1,34.408611,-79.046944,1
LASIURUS,CINEREUS,1/29/1988,F,35.979722,-78.51,1,36.024894,-78.616064,1
LASIURUS,CINEREUS,3/22/1966,F,35.794722,-78.693056,1,35.790804,-78.693658,1
LASIURUS,CINEREUS,4/10/1969,M,35.791389,-78.781389,1,35.791389,-78.781389,1
LASIURUS,CINEREUS,2/8/1977,M,34.225556,-77.945,1,34.225556,-77.945,3
LASIURUS,CINEREUS,6/14/1963,F,48.766667,-97.55,50,48.898386,-97.780148,1
LASIURUS,CINEREUS,9/26/1939,M,48.581667,-100.727778,8,48.50134,-100.60745,1
LASIURUS,CINEREUS,9/13/1983,M,48.616667,-100.7,5,48.616667,-100.7,5
LASIURUS,CINEREUS,8/3/1962,M,47.925278,-97.0325,1,47.925278,-97.0325,2
LASIURUS,CINEREUS,8/5/1984,F,47.925278,-97.0325,1,47.925278,-97.0325,3
LASIURUS,CINEREUS,7/22/2012,F,46.069722,-96.901389,1,46.069722,-96.901389,1
LASIURUS,CINEREUS,7/22/2012,F,46.069722,-96.901389,1,46.069722,-96.901389,1
LASIURUS,CINEREUS,7/22/2012,F,46.069722,-96.901389,1,46.069722,-96.901389,1
LASIURUS,CINEREUS,7/22/2015,F,48.412222,-97.410278,1,48.422052,-97.414246,1
LASIURUS,CINEREUS,6/6/2002,F,48.2325,-101.295833,1,48.237557,-101.298873,1
LASIURUS,CINEREUS,9/9/1935,M,39.161944,-84.456944,5,39.120511,-84.519731,8
LASIURUS,CINEREUS,11/15/1973,F,39.161944,-84.456944,5,39.130992,-84.443248,3
LASIURUS,CINEREUS,5/27/1980,F,39.506944,-84.745278,3,39.508701,-84.732712,1
LASIURUS,CINEREUS,5/14/1967,F,39.758889,-84.191667,3,39.758889,-84.191667,5
LASIURUS,CINEREUS,6/1/1969,F,39.758889,-84.191667,3,39.758889,-84.191667,5
LASIURUS,CINEREUS,6/15/1966,M,39.758889,-84.191667,3,39.758889,-84.191667,5
LASIURUS,CINEREUS,7/3/1967,M,39.758889,-84.191667,3,39.758889,-84.191667,5
LASIURUS,CINEREUS,7/12/1954,M,39.758889,-84.191667,3,39.758889,-84.191667,5
LASIURUS,CINEREUS,7/23/1968,F,39.998056,-84.338889,1,39.996504,-84.337912,1
LASIURUS,CINEREUS,6/16/1967,M,39.72,-84.325,1,39.72,-84.325,1
LASIURUS,CINEREUS,6/16/1967,F,39.72,-84.325,1,39.72,-84.325,1
LASIURUS,CINEREUS,10/9/1978,F,39.5675,-84.814444,1,39.5675,-84.814444,1
LASIURUS,CINEREUS,8/12/1949,M,36.75,-102.516667,50,36.962199,-102.954008,1
